sku_id	dc_id	order_date	total_sales	sales_as_gift	sales_for_free	big_order_sales	special_order_sales	order_qtty	dt
1006808	4	2017-03-05	1	0	0	0	0	1	2017-03-05
1006808	4	2017-03-10	1	0	0	0	0	1	2017-03-10
1006808	4	2017-03-14	2	0	0	0	0	2	2017-03-14
1006808	4	2017-03-13	2	0	0	0	0	2	2017-03-13
1006808	4	2017-03-03	1	0	0	0	0	1	2017-03-03
1006868	4	2017-03-10	2	0	0	0	0	2	2017-03-10
1006868	4	2017-03-08	18	0	0	0	0	8	2017-03-08
1006868	4	2017-03-17	4	0	0	0	0	2	2017-03-17
1006868	4	2017-02-20	10	0	0	0	0	6	2017-02-20
1006868	4	2017-03-11	2	0	0	0	0	2	2017-03-11
1006868	4	2017-02-19	9	0	0	0	0	2	2017-02-19
1006868	4	2017-03-09	2	0	0	0	0	2	2017-03-09
1006868	4	2017-02-21	6	0	0	0	0	2	2017-02-21
1006868	4	2017-03-13	2	0	0	0	0	2	2017-03-13
1006868	4	2017-03-15	3	0	0	0	0	3	2017-03-15
1006868	4	2017-03-20	3	0	0	0	0	3	2017-03-20
1006868	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1006868	4	2017-03-14	3	0	0	0	0	3	2017-03-14
1006868	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1006868	4	2017-03-07	8	0	0	0	0	2	2017-03-07
1006985	4	2017-02-26	2	0	0	0	0	1	2017-02-26
1006985	4	2017-03-15	2	0	0	0	0	2	2017-03-15
1006985	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1006985	4	2017-02-27	1	0	0	0	0	1	2017-02-27
1006985	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1006985	4	2017-02-19	2	0	0	0	0	2	2017-02-19
1006985	4	2017-03-16	2	0	0	0	0	2	2017-03-16
1006985	4	2017-03-19	1	0	0	0	0	1	2017-03-19
1006985	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1006985	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1007054	4	2017-03-18	4	0	0	0	0	1	2017-03-18
1007102	4	2017-03-08	3	0	0	0	0	2	2017-03-08
1007102	4	2017-02-20	1	0	0	0	0	1	2017-02-20
1007102	4	2017-03-18	1	0	0	0	0	1	2017-03-18
1007102	4	2017-03-06	9	0	0	0	0	3	2017-03-06
1007102	4	2017-02-19	7	0	0	0	0	1	2017-02-19
1007102	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1007102	4	2017-03-05	1	0	0	0	0	1	2017-03-05
1007102	4	2017-02-28	2	0	0	0	0	2	2017-02-28
1007102	4	2017-03-04	16	0	0	0	0	2	2017-03-04
1007102	4	2017-03-07	5	0	0	0	0	3	2017-03-07
1007102	4	2017-03-15	3	0	0	0	0	2	2017-03-15
1007102	4	2017-03-03	5	0	0	0	0	2	2017-03-03
1007102	4	2017-03-19	1	0	0	0	0	1	2017-03-19
1007102	4	2017-03-02	4	0	0	0	0	2	2017-03-02
1007102	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1007102	4	2017-02-21	1	0	0	0	0	1	2017-02-21
1007108	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1007108	4	2017-03-15	2	0	0	0	0	1	2017-03-15
1007108	4	2017-03-05	1	0	0	0	0	1	2017-03-05
1007108	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1007108	4	2017-03-13	2	0	0	0	0	2	2017-03-13
1007315	4	2017-03-08	1	0	0	0	0	1	2017-03-08
1007315	4	2017-03-07	2	0	0	0	0	2	2017-03-07
1007315	4	2017-02-27	1	0	0	0	0	1	2017-02-27
1007315	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1007315	4	2017-02-26	1	0	0	0	0	1	2017-02-26
1008040895	4	2017-03-16	1	1	0	0	0	1	2017-03-16
1008040895	4	2017-02-22	1	1	0	0	0	1	2017-02-22
1008040895	4	2017-02-20	1	1	0	0	0	1	2017-02-20
1008040895	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1008040895	4	2017-03-04	1	1	0	0	0	1	2017-03-04
1008040895	4	2017-03-05	1	1	0	0	0	1	2017-03-05
1008040895	4	2017-03-08	2	2	0	0	0	2	2017-03-08
1008040895	4	2017-02-19	1	1	0	0	0	1	2017-02-19
1008040895	4	2017-03-17	1	0	0	0	0	1	2017-03-17
1008040895	4	2017-02-28	3	3	0	0	0	3	2017-02-28
1008040895	4	2017-03-12	1	1	0	0	0	1	2017-03-12
1008185	4	2017-03-01	1	0	0	0	0	1	2017-03-01
1008185	4	2017-02-20	6	0	0	0	0	1	2017-02-20
1008185	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1008341	4	2017-03-08	16	0	0	0	0	3	2017-03-08
1008341	4	2017-03-02	3	0	0	0	0	3	2017-03-02
1008341	4	2017-03-06	2	0	0	0	0	2	2017-03-06
1008341	4	2017-02-19	3	0	0	0	0	2	2017-02-19
1008341	4	2017-02-24	4	0	0	0	2	4	2017-02-24
1008341	4	2017-03-14	6	0	0	0	0	4	2017-03-14
1008341	4	2017-02-27	4	0	0	0	0	1	2017-02-27
1008341	4	2017-03-17	1	0	0	0	0	1	2017-03-17
1008341	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1008341	4	2017-02-25	3	0	0	0	0	2	2017-02-25
1008341	4	2017-02-23	6	0	0	0	0	4	2017-02-23
1008341	4	2017-02-21	27	0	0	0	0	5	2017-02-21
1008341	4	2017-03-12	2	0	0	0	0	2	2017-03-12
1008341	4	2017-03-09	2	0	0	0	0	2	2017-03-09
1008341	4	2017-03-18	1	0	0	0	0	1	2017-03-18
1008341	4	2017-02-28	3	0	0	0	0	3	2017-02-28
1008341	4	2017-03-15	7	0	0	0	0	5	2017-03-15
1008341	4	2017-03-11	3	0	0	0	0	1	2017-03-11
1008341	4	2017-02-26	2	0	0	0	0	1	2017-02-26
1008341	4	2017-03-10	4	0	0	0	0	3	2017-03-10
1008341	4	2017-03-01	7	0	0	0	0	4	2017-03-01
1008341	4	2017-02-22	3	0	0	0	0	2	2017-02-22
1008341	4	2017-03-05	2	0	0	0	0	2	2017-03-05
1008341	4	2017-03-16	5	0	0	0	1	4	2017-03-16
1008341	4	2017-03-13	4	0	0	0	0	4	2017-03-13
1008572	4	2017-03-17	2	0	0	0	0	2	2017-03-17
1008572	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1008572	4	2017-03-19	2	0	0	0	0	2	2017-03-19
1008572	4	2017-02-26	3	0	0	0	0	1	2017-02-26
1008572	4	2017-02-19	2	0	0	0	0	1	2017-02-19
1008572	4	2017-02-27	1	0	0	0	0	1	2017-02-27
1008572	4	2017-02-24	1	0	0	0	0	1	2017-02-24
1008572	4	2017-02-28	2	0	0	0	0	1	2017-02-28
1008572	4	2017-02-20	2	0	0	0	0	1	2017-02-20
1008572	4	2017-03-18	1	0	0	0	0	1	2017-03-18
1008572	4	2017-03-10	6	0	0	0	0	2	2017-03-10
1008572	4	2017-03-05	10	0	0	0	0	1	2017-03-05
1008572	4	2017-03-14	2	0	0	0	0	2	2017-03-14
1008662	4	2017-02-25	6	0	0	0	0	6	2017-02-25
1008662	4	2017-02-26	5	0	0	0	0	5	2017-02-26
1008662	4	2017-03-15	1	0	0	0	0	1	2017-03-15
1008662	4	2017-03-13	3	0	0	0	0	3	2017-03-13
1008662	4	2017-03-03	7	0	0	0	1	7	2017-03-03
1008662	4	2017-03-12	2	0	0	0	0	2	2017-03-12
1008662	4	2017-03-07	7	0	0	0	1	7	2017-03-07
1008662	4	2017-02-28	24	0	0	0	1	23	2017-02-28
1008662	4	2017-03-04	4	0	0	0	0	4	2017-03-04
1008662	4	2017-03-09	12	0	0	0	0	11	2017-03-09
1008662	4	2017-02-23	4	0	0	0	0	4	2017-02-23
1008662	4	2017-02-27	4	0	0	0	0	4	2017-02-27
1008662	4	2017-02-21	4	0	0	0	0	4	2017-02-21
1008662	4	2017-03-19	3	0	0	0	0	3	2017-03-19
1008662	4	2017-03-06	2	0	0	0	0	2	2017-03-06
1008662	4	2017-03-01	3	0	0	0	0	3	2017-03-01
1008662	4	2017-03-11	5	0	0	0	0	5	2017-03-11
1008662	4	2017-02-24	2	0	0	0	0	2	2017-02-24
1008662	4	2017-03-05	3	0	0	0	1	3	2017-03-05
1008662	4	2017-03-10	2	0	0	0	0	2	2017-03-10
1008662	4	2017-03-16	33	0	0	0	0	31	2017-03-16
1008662	4	2017-03-17	2	0	0	0	0	2	2017-03-17
1008662	4	2017-03-02	6	0	0	0	0	6	2017-03-02
1008662	4	2017-03-18	1	0	0	0	0	1	2017-03-18
1008662	4	2017-03-20	5	0	0	0	0	5	2017-03-20
1008662	4	2017-03-08	2	0	0	0	0	2	2017-03-08
1008662	4	2017-02-20	8	0	0	0	0	7	2017-02-20
1008662	4	2017-02-22	4	0	0	0	1	4	2017-02-22
1008662	4	2017-03-14	4	0	0	0	0	4	2017-03-14
1008662	4	2017-02-19	50	0	0	0	0	50	2017-02-19
1008677	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1008677	4	2017-03-10	1	0	0	0	0	1	2017-03-10
1008677	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1008677	4	2017-03-05	1	0	0	0	0	1	2017-03-05
1008677	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1008677	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1008677	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1008677	4	2017-03-08	1	0	0	0	0	1	2017-03-08
1008677	4	2017-03-17	1	0	0	0	0	1	2017-03-17
1009247	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1009247	4	2017-03-03	1	0	0	0	0	1	2017-03-03
1009247	4	2017-02-26	2	0	0	0	0	2	2017-02-26
1009247	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1009247	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1009247	4	2017-03-14	1	0	0	0	0	1	2017-03-14
1009247	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1009247	4	2017-03-05	2	0	0	0	0	2	2017-03-05
1009247	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1009724	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1009724	4	2017-02-21	2	0	0	0	0	2	2017-02-21
1009724	4	2017-02-23	3	0	0	0	0	3	2017-02-23
1009724	4	2017-02-20	1	0	0	0	0	1	2017-02-20
1009724	4	2017-02-27	1	0	0	0	0	1	2017-02-27
1009724	4	2017-02-19	1	0	0	0	0	1	2017-02-19
1009724	4	2017-02-22	2	0	0	0	0	2	2017-02-22
1009724	4	2017-02-24	3	0	0	0	0	3	2017-02-24
1009742	4	2017-03-11	1	0	0	0	0	1	2017-03-11
1009742	4	2017-03-01	2	0	0	0	0	2	2017-03-01
1009742	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1009742	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1009742	4	2017-03-10	2	0	0	0	0	2	2017-03-10
1009742	4	2017-02-25	3	0	0	0	0	3	2017-02-25
1009742	4	2017-03-02	4	0	0	0	0	4	2017-03-02
1009742	4	2017-03-03	3	0	0	0	0	3	2017-03-03
1009742	4	2017-02-21	6	0	0	0	0	6	2017-02-21
1009742	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1009742	4	2017-02-28	3	0	0	0	0	3	2017-02-28
1009742	4	2017-03-14	2	0	0	0	0	2	2017-03-14
1009742	4	2017-03-19	1	0	0	0	0	1	2017-03-19
1009742	4	2017-02-24	1	0	0	0	0	1	2017-02-24
1009742	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1009742	4	2017-03-15	1	0	0	0	0	1	2017-03-15
1009742	4	2017-02-27	2	0	0	0	0	2	2017-02-27
1009751	4	2017-02-27	6	0	0	0	0	4	2017-02-27
1009751	4	2017-03-15	1	0	0	0	0	1	2017-03-15
1009751	4	2017-02-26	3	0	0	0	0	2	2017-02-26
1009751	4	2017-03-06	4	0	0	0	0	3	2017-03-06
1009751	4	2017-03-10	3	0	0	0	0	3	2017-03-10
1009751	4	2017-03-13	6	0	0	0	0	2	2017-03-13
1009751	4	2017-03-02	2	0	0	0	0	2	2017-03-02
1009751	4	2017-03-03	11	0	0	0	0	2	2017-03-03
1009751	4	2017-03-18	1	0	0	0	0	1	2017-03-18
1009751	4	2017-03-12	6	0	0	0	0	2	2017-03-12
1009751	4	2017-02-21	3	0	0	0	0	1	2017-02-21
1009751	4	2017-03-20	2	0	0	0	0	2	2017-03-20
1009751	4	2017-03-19	2	0	0	0	0	2	2017-03-19
1009751	4	2017-03-14	1	0	0	0	0	1	2017-03-14
1009751	4	2017-02-23	2	0	0	0	0	1	2017-02-23
1009751	4	2017-02-20	2	0	0	0	0	2	2017-02-20
1009766	4	2017-02-27	6	0	0	0	0	6	2017-02-27
1009766	4	2017-02-26	2	0	0	0	0	2	2017-02-26
1009766	4	2017-03-15	3	0	0	0	0	3	2017-03-15
1009766	4	2017-03-04	4	0	0	0	0	3	2017-03-04
1009766	4	2017-03-09	3	0	0	0	0	3	2017-03-09
1009766	4	2017-03-11	4	0	0	0	0	4	2017-03-11
1009766	4	2017-03-03	2	0	0	0	0	2	2017-03-03
1009766	4	2017-03-17	4	0	0	0	0	4	2017-03-17
1009766	4	2017-03-01	4	0	0	0	0	4	2017-03-01
1009766	4	2017-03-07	5	0	0	0	0	5	2017-03-07
1009766	4	2017-02-24	3	0	0	0	0	3	2017-02-24
1009766	4	2017-03-10	4	0	0	0	0	2	2017-03-10
1009766	4	2017-03-12	6	0	0	0	0	6	2017-03-12
1009766	4	2017-02-25	2	0	0	0	0	2	2017-02-25
1009766	4	2017-03-06	5	0	0	0	0	5	2017-03-06
1009766	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1009766	4	2017-03-13	6	0	0	0	0	5	2017-03-13
1009766	4	2017-03-02	16	0	0	0	0	11	2017-03-02
1009766	4	2017-03-08	3	0	0	0	0	3	2017-03-08
1009766	4	2017-03-05	2	0	0	0	0	2	2017-03-05
1009766	4	2017-02-23	5	0	0	0	0	5	2017-02-23
1009766	4	2017-03-16	5	0	0	0	0	5	2017-03-16
1009766	4	2017-03-18	2	0	0	0	0	1	2017-03-18
1009766	4	2017-02-28	3	0	0	0	0	3	2017-02-28
1009766	4	2017-02-19	3	0	0	0	0	3	2017-02-19
1009766	4	2017-02-21	6	0	0	0	0	6	2017-02-21
1009766	4	2017-03-14	3	0	0	0	0	3	2017-03-14
1009766	4	2017-03-19	4	0	0	0	0	4	2017-03-19
1009766	4	2017-02-20	4	0	0	0	0	4	2017-02-20
1009829	4	2017-02-25	5	0	0	0	0	5	2017-02-25
1009829	4	2017-03-08	7	0	0	0	0	7	2017-03-08
1009829	4	2017-02-27	10	0	0	0	0	7	2017-02-27
1009829	4	2017-03-16	22	0	0	0	0	9	2017-03-16
1009829	4	2017-03-10	4	0	0	0	0	3	2017-03-10
1009829	4	2017-03-01	9	0	0	0	0	7	2017-03-01
1009829	4	2017-03-11	3	0	0	0	0	3	2017-03-11
1009829	4	2017-02-24	7	0	0	0	0	7	2017-02-24
1009829	4	2017-02-21	17	0	0	0	0	9	2017-02-21
1009829	4	2017-03-17	14	0	0	0	0	7	2017-03-17
1009829	4	2017-03-07	4	0	0	0	0	4	2017-03-07
1009829	4	2017-02-20	12	0	0	0	0	9	2017-02-20
1009829	4	2017-03-14	28	0	0	0	0	16	2017-03-14
1009829	4	2017-03-04	6	0	0	0	0	5	2017-03-04
1009829	4	2017-02-28	31	0	0	0	0	12	2017-02-28
1009829	4	2017-02-22	9	0	0	0	0	5	2017-02-22
1009829	4	2017-03-19	12	0	0	0	0	5	2017-03-19
1009829	4	2017-02-23	20	0	0	0	0	13	2017-02-23
1009829	4	2017-02-19	6	0	0	0	0	3	2017-02-19
1009829	4	2017-03-02	7	0	0	0	0	4	2017-03-02
1009829	4	2017-03-05	1	0	0	0	0	1	2017-03-05
1009829	4	2017-03-18	6	0	0	0	0	5	2017-03-18
1009829	4	2017-03-20	42	0	0	28	0	10	2017-03-20
1009829	4	2017-02-26	11	0	0	0	0	5	2017-02-26
1009829	4	2017-03-12	10	0	0	0	0	7	2017-03-12
1009829	4	2017-03-13	23	0	0	0	0	15	2017-03-13
1009829	4	2017-03-09	9	0	0	0	0	6	2017-03-09
1009829	4	2017-03-06	24	0	0	15	0	7	2017-03-06
1009829	4	2017-03-03	47	0	0	20	0	10	2017-03-03
1009829	4	2017-03-15	37	0	0	20	0	17	2017-03-15
1009850	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1009850	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1009850	4	2017-03-11	1	0	0	0	0	1	2017-03-11
1009850	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1009850	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1009850	4	2017-03-20	6	0	0	0	0	3	2017-03-20
1009850	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1010243	4	2017-03-13	8	0	0	0	0	3	2017-03-13
1010243	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1010243	4	2017-02-25	4	0	0	0	0	4	2017-02-25
1010243	4	2017-02-28	11	0	0	0	0	9	2017-02-28
1010243	4	2017-02-24	4	0	0	0	0	3	2017-02-24
1010243	4	2017-02-19	5	0	0	0	0	5	2017-02-19
1010243	4	2017-02-21	4	0	0	0	0	4	2017-02-21
1010243	4	2017-03-09	4	0	0	0	0	3	2017-03-09
1010243	4	2017-03-10	62	0	0	0	0	48	2017-03-10
1010243	4	2017-03-14	2	0	0	0	0	2	2017-03-14
1010243	4	2017-03-18	6	0	0	0	1	6	2017-03-18
1010243	4	2017-03-03	2	0	0	0	1	2	2017-03-03
1010243	4	2017-03-17	16	0	0	0	1	14	2017-03-17
1010243	4	2017-03-05	2	0	0	0	0	2	2017-03-05
1010243	4	2017-03-01	3	0	0	0	0	2	2017-03-01
1010243	4	2017-03-20	1	0	0	0	1	1	2017-03-20
1010243	4	2017-03-06	2	0	0	0	0	2	2017-03-06
1010243	4	2017-03-04	5	0	0	0	0	4	2017-03-04
1010243	4	2017-03-08	6	0	0	0	0	6	2017-03-08
1010243	4	2017-02-20	3	0	0	0	1	3	2017-02-20
1010243	4	2017-02-26	6	0	0	0	1	6	2017-02-26
1010243	4	2017-02-23	10	0	0	0	2	9	2017-02-23
1010243	4	2017-03-15	6	0	0	0	0	6	2017-03-15
1010243	4	2017-02-27	2	0	0	0	1	2	2017-02-27
1010243	4	2017-03-16	7	0	0	0	0	7	2017-03-16
1010243	4	2017-02-22	6	0	0	0	2	6	2017-02-22
1010243	4	2017-03-02	7	0	0	0	1	7	2017-03-02
1010243	4	2017-03-07	5	0	0	0	1	5	2017-03-07
1010270	4	2017-03-04	2	0	0	0	0	1	2017-03-04
1010270	4	2017-02-22	2	0	0	0	0	2	2017-02-22
1010270	4	2017-02-24	1	0	0	0	0	1	2017-02-24
1010270	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1010270	4	2017-03-13	1	0	0	0	0	1	2017-03-13
1010270	4	2017-02-20	1	0	0	0	0	1	2017-02-20
1010270	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1010270	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1010270	4	2017-03-12	3	0	0	0	0	2	2017-03-12
1010270	4	2017-03-05	3	0	0	0	0	1	2017-03-05
1010270	4	2017-02-27	1	0	0	0	0	1	2017-02-27
1010270	4	2017-03-06	2	0	0	0	0	1	2017-03-06
1010270	4	2017-02-19	2	0	0	0	0	2	2017-02-19
1010276	4	2017-02-20	11	0	0	0	0	10	2017-02-20
1010276	4	2017-03-15	6	0	0	0	0	6	2017-03-15
1010276	4	2017-03-20	7	0	0	0	0	6	2017-03-20
1010276	4	2017-02-19	11	0	0	0	0	10	2017-02-19
1010276	4	2017-03-03	10	0	0	0	0	10	2017-03-03
1010276	4	2017-03-18	9	0	0	0	0	5	2017-03-18
1010276	4	2017-03-04	9	0	0	0	0	9	2017-03-04
1010276	4	2017-03-06	18	0	0	0	0	11	2017-03-06
1010276	4	2017-02-22	8	0	0	0	0	7	2017-02-22
1010276	4	2017-03-10	11	0	0	0	0	8	2017-03-10
1010276	4	2017-03-01	10	0	0	0	0	10	2017-03-01
1010276	4	2017-02-24	7	0	0	0	0	7	2017-02-24
1010276	4	2017-02-23	7	0	0	0	0	7	2017-02-23
1010276	4	2017-03-07	4	0	0	0	0	4	2017-03-07
1010276	4	2017-03-02	18	0	0	0	0	17	2017-03-02
1010276	4	2017-03-17	6	0	0	0	0	5	2017-03-17
1010276	4	2017-03-12	8	0	0	0	0	8	2017-03-12
1010276	4	2017-03-13	9	0	0	0	0	9	2017-03-13
1010276	4	2017-03-11	4	0	0	0	0	4	2017-03-11
1010276	4	2017-02-26	8	0	0	0	0	8	2017-02-26
1010276	4	2017-02-21	9	0	0	0	0	8	2017-02-21
1010276	4	2017-03-05	13	0	0	0	0	12	2017-03-05
1010276	4	2017-03-14	5	0	0	0	0	5	2017-03-14
1010276	4	2017-03-19	8	0	0	0	0	5	2017-03-19
1010276	4	2017-02-25	16	0	0	0	0	11	2017-02-25
1010276	4	2017-02-27	19	0	0	0	0	16	2017-02-27
1010276	4	2017-02-28	11	0	0	0	0	10	2017-02-28
1010276	4	2017-03-08	3	0	0	0	0	3	2017-03-08
1010276	4	2017-03-16	15	0	0	0	0	10	2017-03-16
1010276	4	2017-03-09	7	0	0	0	0	6	2017-03-09
1010702	4	2017-02-23	3	0	0	0	0	3	2017-02-23
1010702	4	2017-02-27	2	0	0	0	0	2	2017-02-27
1010702	4	2017-02-24	2	0	0	0	0	2	2017-02-24
1010702	4	2017-02-28	2	0	0	0	0	2	2017-02-28
1010702	4	2017-02-25	2	0	0	0	0	2	2017-02-25
1010702	4	2017-02-21	2	0	0	0	0	2	2017-02-21
1010702	4	2017-02-22	3	0	0	0	0	3	2017-02-22
1010708	4	2017-03-04	22	0	0	0	0	13	2017-03-04
1010708	4	2017-02-27	19	0	0	0	0	11	2017-02-27
1010708	4	2017-02-26	13	0	0	0	0	9	2017-02-26
1010708	4	2017-02-19	59	0	0	0	0	25	2017-02-19
1010708	4	2017-02-24	68	0	0	0	0	18	2017-02-24
1010708	4	2017-03-05	34	0	0	0	0	18	2017-03-05
1010708	4	2017-02-21	42	0	0	0	0	22	2017-02-21
1010708	4	2017-03-06	42	0	0	0	0	23	2017-03-06
1010708	4	2017-03-03	31	0	0	0	0	15	2017-03-03
1010708	4	2017-02-28	12	0	0	0	0	10	2017-02-28
1010708	4	2017-02-22	41	0	0	0	0	21	2017-02-22
1010708	4	2017-02-23	17	0	0	0	0	10	2017-02-23
1010708	4	2017-03-08	6	0	0	0	0	6	2017-03-08
1010708	4	2017-02-20	65	0	0	0	0	27	2017-02-20
1010708	4	2017-03-07	23	0	0	0	0	15	2017-03-07
1010708	4	2017-03-02	35	0	0	0	0	21	2017-03-02
1010708	4	2017-02-25	7	0	0	0	0	6	2017-02-25
1010708	4	2017-03-01	315	0	0	0	0	111	2017-03-01
1010711	4	2017-02-28	2	0	0	0	0	2	2017-02-28
1010711	4	2017-03-17	1	0	0	0	0	1	2017-03-17
1010711	4	2017-03-14	18	0	0	0	0	13	2017-03-14
1010711	4	2017-03-02	2	0	0	0	0	2	2017-03-02
1010711	4	2017-03-18	1	0	0	0	0	1	2017-03-18
1010711	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1010711	4	2017-03-04	4	0	0	0	0	2	2017-03-04
1010711	4	2017-03-19	5	0	0	0	0	4	2017-03-19
1010711	4	2017-03-16	6	0	0	0	0	4	2017-03-16
1010711	4	2017-02-19	2	0	0	0	0	2	2017-02-19
1010711	4	2017-03-13	13	0	0	0	0	9	2017-03-13
1010711	4	2017-02-26	2	0	0	0	0	2	2017-02-26
1010711	4	2017-03-08	3	0	0	0	0	2	2017-03-08
1010711	4	2017-02-27	2	0	0	0	0	2	2017-02-27
1010711	4	2017-02-24	1	0	0	0	0	1	2017-02-24
1010711	4	2017-03-10	34	0	0	0	0	32	2017-03-10
1010711	4	2017-02-23	2	0	0	0	0	2	2017-02-23
1010711	4	2017-03-05	7	0	0	0	0	4	2017-03-05
1010711	4	2017-03-03	1	0	0	0	0	1	2017-03-03
1010711	4	2017-03-06	3	0	0	0	0	2	2017-03-06
1010711	4	2017-03-15	15	0	0	0	0	11	2017-03-15
1010711	4	2017-03-01	2	0	0	0	0	2	2017-03-01
1010711	4	2017-03-09	19	0	0	0	0	13	2017-03-09
1010711	4	2017-02-21	9	0	0	0	0	9	2017-02-21
1010711	4	2017-02-20	2	0	0	0	0	2	2017-02-20
1010711	4	2017-03-11	10	0	0	0	0	6	2017-03-11
1010711	4	2017-03-12	12	0	0	0	0	9	2017-03-12
1010711	4	2017-03-20	2	0	0	0	0	2	2017-03-20
1010711	4	2017-02-25	2	0	0	0	0	2	2017-02-25
1010711	4	2017-03-07	5	0	0	0	0	3	2017-03-07
1010717	4	2017-03-13	2	0	0	0	0	2	2017-03-13
1010717	4	2017-03-19	1	0	0	0	0	1	2017-03-19
1010717	4	2017-03-08	1	0	0	0	0	1	2017-03-08
1010717	4	2017-03-10	1	0	0	0	0	1	2017-03-10
1010717	4	2017-03-20	4	0	0	0	0	4	2017-03-20
1010717	4	2017-03-11	1	0	0	0	0	1	2017-03-11
1010717	4	2017-03-14	3	0	0	0	0	3	2017-03-14
1010717	4	2017-03-12	2	0	0	0	0	2	2017-03-12
1010950708	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1010950708	4	2017-02-20	1	0	0	0	0	1	2017-02-20
1010950708	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1010950708	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1010950708	4	2017-03-11	2	0	0	0	0	2	2017-03-11
1011026	4	2017-02-26	1	0	0	0	0	1	2017-02-26
1011026	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1011026	4	2017-02-27	2	0	0	0	0	2	2017-02-27
1011026	4	2017-03-17	1	0	0	0	0	1	2017-03-17
1011026	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1011026	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1011026	4	2017-03-16	2	0	0	0	0	2	2017-03-16
1011026	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1011063016	4	2017-03-19	2	0	0	0	0	2	2017-03-19
1011063016	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1011063016	4	2017-02-19	1	0	0	0	0	1	2017-02-19
1011063016	4	2017-03-03	1	0	0	0	0	1	2017-03-03
1011063016	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1011063016	4	2017-03-13	1	0	0	0	0	1	2017-03-13
1011063016	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1011662	4	2017-03-15	1	0	0	0	0	1	2017-03-15
1011662	4	2017-02-21	1	0	0	0	0	1	2017-02-21
1011662	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1011662	4	2017-03-09	2	0	0	0	0	2	2017-03-09
1011662	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1011662	4	2017-03-11	1	0	0	0	0	1	2017-03-11
1011662914	4	2017-03-13	5	0	0	0	0	5	2017-03-13
1011662914	4	2017-03-19	1	0	0	0	0	1	2017-03-19
1011662914	4	2017-02-22	3	0	0	0	0	3	2017-02-22
1011662914	4	2017-02-23	2	0	0	0	0	2	2017-02-23
1011662914	4	2017-03-10	3	0	0	0	0	3	2017-03-10
1011662914	4	2017-03-14	2	0	0	0	0	2	2017-03-14
1011662914	4	2017-03-09	4	0	0	0	0	4	2017-03-09
1011662914	4	2017-03-01	4	0	0	0	0	4	2017-03-01
1011662914	4	2017-03-11	5	0	0	0	0	4	2017-03-11
1011662914	4	2017-02-20	11	0	0	0	0	11	2017-02-20
