sku_id,open_po_fdc,inv_fdc,date_s,dc_id
3422400,0,0,2016-10-01,628
3422554,0,0,2016-10-01,628
3422752,0,0,2016-10-01,628
3422950,0,0,2016-10-01,628
3423148,0,0,2016-10-01,628
3423346,0,0,2016-10-01,628
3423544,0,0,2016-10-01,628
3423698,0,0,2016-10-01,628
3423742,0,0,2016-10-01,628
3423896,0,0,2016-10-01,628
3423940,0,0,2016-10-01,628
3424138,0,0,2016-10-01,628
3424336,0,0,2016-10-01,628
3424534,0,0,2016-10-01,628
3424688,0,0,2016-10-01,628
3424732,0,0,2016-10-01,628
3424886,0,0,2016-10-01,628
3424930,0,0,2016-10-01,628
3425128,0,0,2016-10-01,628
3425326,0,0,2016-10-01,628
3425524,0,0,2016-10-01,628
3425678,0,0,2016-10-01,628
3425722,0,0,2016-10-01,628
3425876,0,0,2016-10-01,628
3425920,0,0,2016-10-01,628
3426118,0,0,2016-10-01,628
3426316,0,0,2016-10-01,628
3426514,0,0,2016-10-01,628
3426668,0,0,2016-10-01,628
3426712,0,0,2016-10-01,628
3426866,0,0,2016-10-01,628
3426910,0,0,2016-10-01,628
3427108,0,0,2016-10-01,628
3427658,0,0,2016-10-01,628
3427702,0,0,2016-10-01,628
3427856,0,0,2016-10-01,628
3428648,0,0,2016-10-01,628
3428846,0,0,2016-10-01,628
3429638,0,0,2016-10-01,628
3429836,0,0,2016-10-01,628
3430078,0,0,2016-10-01,628
3430122,0,0,2016-10-01,628
3430276,0,0,2016-10-01,628
3430320,0,0,2016-10-01,628
3430474,0,0,2016-10-01,628
3430672,0,0,2016-10-01,628
3430870,0,0,2016-10-01,628
3431068,0,0,2016-10-01,628
3431266,0,0,2016-10-01,628
3431464,0,0,2016-10-01,628
3431662,0,0,2016-10-01,628
3431860,0,0,2016-10-01,628
3432058,0,0,2016-10-01,628
3432102,0,0,2016-10-01,628
3432256,0,0,2016-10-01,628
3432300,0,0,2016-10-01,628
3432454,0,0,2016-10-01,628
3432652,0,0,2016-10-01,628
3432850,0,0,2016-10-01,628
3433048,0,0,2016-10-01,628
3433246,0,0,2016-10-01,628
3433598,0,0,2016-10-01,628
3433642,0,0,2016-10-01,628
3433796,0,0,2016-10-01,628
3433840,0,0,2016-10-01,628
3433994,0,0,2016-10-01,628
3434038,0,0,2016-10-01,628
3434236,0,0,2016-10-01,628
3434434,0,0,2016-10-01,628
3434588,0,0,2016-10-01,628
3434632,0,0,2016-10-01,628
3434786,0,0,2016-10-01,628
3434830,0,0,2016-10-01,628
3434984,0,0,2016-10-01,628
3435028,0,0,2016-10-01,628
3435424,0,0,2016-10-01,628
3435578,0,0,2016-10-01,628
3435622,0,0,2016-10-01,628
3435776,0,0,2016-10-01,628
3435820,0,0,2016-10-01,628
3435974,0,0,2016-10-01,628
3436018,0,0,2016-10-01,628
3436216,0,0,2016-10-01,628
3436414,0,0,2016-10-01,628
3436568,0,0,2016-10-01,628
3436612,0,0,2016-10-01,628
3436766,0,0,2016-10-01,628
3436810,0,0,2016-10-01,628
3436964,0,0,2016-10-01,628
3437008,0,0,2016-10-01,628
3437206,0,0,2016-10-01,628
3437558,0,0,2016-10-01,628
3437602,0,0,2016-10-01,628
3437756,0,0,2016-10-01,628
3437800,0,0,2016-10-01,628
3437954,0,0,2016-10-01,628
3438548,0,0,2016-10-01,628
3438746,0,0,2016-10-01,628
3438944,0,0,2016-10-01,628
3439538,0,0,2016-10-01,628
3439736,0,0,2016-10-01,628
3439934,0,0,2016-10-01,628
3440022,0,0,2016-10-01,628
3440176,0,0,2016-10-01,628
3440220,0,0,2016-10-01,628
3440374,0,0,2016-10-01,628
3440572,0,0,2016-10-01,628
3441166,0,0,2016-10-01,628
3441210,0,0,2016-10-01,628
3441364,0,0,2016-10-01,628
3441562,0,0,2016-10-01,628
3441760,0,0,2016-10-01,628
3442156,0,0,2016-10-01,628
3442200,0,0,2016-10-01,628
3442354,0,0,2016-10-01,628
3442552,0,0,2016-10-01,628
3442750,0,0,2016-10-01,628
3443146,0,0,2016-10-01,628
3443344,0,0,2016-10-01,628
3443498,0,0,2016-10-01,628
3443542,0,0,2016-10-01,628
3443696,0,0,2016-10-01,628
3443894,0,0,2016-10-01,628
3444136,0,0,2016-10-01,628
3444334,0,0,2016-10-01,628
3444488,0,0,2016-10-01,628
3444532,0,0,2016-10-01,628
3444686,0,0,2016-10-01,628
3444730,0,0,2016-10-01,628
3444884,0,0,2016-10-01,628
3445126,0,0,2016-10-01,628
3445324,0,0,2016-10-01,628
3445478,0,0,2016-10-01,628
3445522,0,0,2016-10-01,628
3445676,0,0,2016-10-01,628
3445720,0,0,2016-10-01,628
3445874,0,0,2016-10-01,628
3446116,0,0,2016-10-01,628
3446314,0,0,2016-10-01,628
3446468,0,0,2016-10-01,628
3446512,0,0,2016-10-01,628
3446666,0,0,2016-10-01,628
3446710,0,0,2016-10-01,628
3446864,0,0,2016-10-01,628
3447106,0,0,2016-10-01,628
3447304,0,0,2016-10-01,628
3447458,0,0,2016-10-01,628
3447502,0,0,2016-10-01,628
3447656,0,0,2016-10-01,628
3447700,0,0,2016-10-01,628
3447854,0,0,2016-10-01,628
3448448,0,8,2016-10-01,628
3448646,0,0,2016-10-01,628
3448844,0,0,2016-10-01,628
3448998,0,0,2016-10-01,628
3449438,0,0,2016-10-01,628
3449636,0,0,2016-10-01,628
3449834,0,0,2016-10-01,628
3450076,0,0,2016-10-01,628
3450120,0,0,2016-10-01,628
3450274,0,0,2016-10-01,628
3450472,0,0,2016-10-01,628
3450670,0,0,2016-10-01,628
3451066,0,0,2016-10-01,628
3451110,0,0,2016-10-01,628
3451264,0,0,2016-10-01,628
3451462,0,0,2016-10-01,628
3451660,0,0,2016-10-01,628
3452056,0,0,2016-10-01,628
3452100,0,0,2016-10-01,628
3452254,0,0,2016-10-01,628
3453046,0,0,2016-10-01,628
3453244,0,0,2016-10-01,628
3453398,0,0,2016-10-01,628
3453442,0,0,2016-10-01,628
3453794,0,0,2016-10-01,628
3454036,0,0,2016-10-01,628
3454234,0,0,2016-10-01,628
3454388,0,0,2016-10-01,628
3454432,0,0,2016-10-01,628
3454586,0,0,2016-10-01,628
3454630,0,0,2016-10-01,628
3454784,0,0,2016-10-01,628
3454982,0,0,2016-10-01,628
3455224,0,0,2016-10-01,628
3455378,0,0,2016-10-01,628
3455422,0,0,2016-10-01,628
3455576,0,0,2016-10-01,628
3455620,0,0,2016-10-01,628
3455774,0,0,2016-10-01,628
3455972,0,0,2016-10-01,628
3456016,0,0,2016-10-01,628
3456214,0,0,2016-10-01,628
3456368,0,0,2016-10-01,628
3456412,0,0,2016-10-01,628
3456566,0,0,2016-10-01,628
3456610,0,0,2016-10-01,628
3456764,0,0,2016-10-01,628
3456962,0,0,2016-10-01,628
3457006,0,0,2016-10-01,628
3457204,0,0,2016-10-01,628
3457358,0,0,2016-10-01,628
3457402,0,0,2016-10-01,628
3457556,0,0,2016-10-01,628
3457600,0,0,2016-10-01,628
3457754,0,0,2016-10-01,628
3458348,0,0,2016-10-01,628
3458546,0,0,2016-10-01,628
3458744,0,0,2016-10-01,628
3458898,0,0,2016-10-01,628
3458942,0,0,2016-10-01,628
3459338,0,0,2016-10-01,628
3459536,0,0,2016-10-01,628
3459888,0,0,2016-10-01,628
3459932,0,0,2016-10-01,628
3460020,0,0,2016-10-01,628
3460174,0,0,2016-10-01,628
3460372,0,0,2016-10-01,628
3460570,0,0,2016-10-01,628
3461164,0,0,2016-10-01,628
3461362,0,0,2016-10-01,628
3461560,0,0,2016-10-01,628
3462000,0,0,2016-10-01,628
3462154,0,0,2016-10-01,628
3462352,0,0,2016-10-01,628
3462550,0,0,2016-10-01,628
3463144,0,0,2016-10-01,628
3463298,0,0,2016-10-01,628
3463342,0,0,2016-10-01,628
3463496,0,0,2016-10-01,628
3463540,0,0,2016-10-01,628
3463694,0,0,2016-10-01,628
3463892,0,0,2016-10-01,628
3464134,0,0,2016-10-01,628
3464288,0,0,2016-10-01,628
3464332,0,0,2016-10-01,628
3464486,0,0,2016-10-01,628
3464530,0,0,2016-10-01,628
3464684,0,0,2016-10-01,628
3464882,0,0,2016-10-01,628
3465124,0,0,2016-10-01,628
3465278,0,0,2016-10-01,628
3465322,0,0,2016-10-01,628
3465476,0,0,2016-10-01,628
3465520,0,0,2016-10-01,628
3465674,0,0,2016-10-01,628
3465872,0,0,2016-10-01,628
3466114,0,0,2016-10-01,628
3466268,0,0,2016-10-01,628
3466312,0,0,2016-10-01,628
3466510,0,0,2016-10-01,628
3466664,0,0,2016-10-01,628
3466862,0,0,2016-10-01,628
3467104,0,0,2016-10-01,628
3467258,0,0,2016-10-01,628
3467302,0,0,2016-10-01,628
3467456,0,0,2016-10-01,628
3467654,0,0,2016-10-01,628
3467852,0,0,2016-10-01,628
3468248,0,0,2016-10-01,628
3468446,0,0,2016-10-01,628
3468644,0,0,2016-10-01,628
3468798,0,0,2016-10-01,628
3468842,0,0,2016-10-01,628
3468996,0,0,2016-10-01,628
3469634,0,0,2016-10-01,628
3469788,0,0,2016-10-01,628
3469832,0,0,2016-10-01,628
3469986,0,0,2016-10-01,628
3470074,0,0,2016-10-01,628
3470272,0,0,2016-10-01,628
3470470,0,0,2016-10-01,628
3471064,0,0,2016-10-01,628
3471262,0,0,2016-10-01,628
3471460,0,0,2016-10-01,628
3472252,0,0,2016-10-01,628
3472450,0,0,2016-10-01,628
3473044,0,0,2016-10-01,628
3473198,0,0,2016-10-01,628
3473396,0,0,2016-10-01,628
3473440,0,0,2016-10-01,628
3473594,0,0,2016-10-01,628
3473792,0,0,2016-10-01,628
3473990,0,0,2016-10-01,628
3474034,0,0,2016-10-01,628
3474188,0,0,2016-10-01,628
3474232,0,0,2016-10-01,628
3474386,0,0,2016-10-01,628
3474430,0,0,2016-10-01,628
3474584,0,0,2016-10-01,628
3474782,0,0,2016-10-01,628
3474980,0,0,2016-10-01,628
3475024,0,0,2016-10-01,628
3475178,0,0,2016-10-01,628
3475222,0,0,2016-10-01,628
3475376,0,0,2016-10-01,628
3475420,0,0,2016-10-01,628
3475574,0,0,2016-10-01,628
3475772,0,0,2016-10-01,628
3475970,0,0,2016-10-01,628
3476014,0,0,2016-10-01,628
3476168,0,0,2016-10-01,628
3476212,0,0,2016-10-01,628
3476366,0,0,2016-10-01,628
3476410,0,0,2016-10-01,628
3476564,0,0,2016-10-01,628
3476762,0,0,2016-10-01,628
3476960,0,0,2016-10-01,628
3477004,0,0,2016-10-01,628
3477158,0,0,2016-10-01,628
3477202,0,0,2016-10-01,628
3477356,0,0,2016-10-01,628
3477400,0,0,2016-10-01,628
3477752,0,0,2016-10-01,628
3477950,0,0,2016-10-01,628
3478148,0,0,2016-10-01,628
3478346,0,0,2016-10-01,628
3478544,0,0,2016-10-01,628
3478698,0,0,2016-10-01,628
3478742,0,0,2016-10-01,628
3478940,0,0,2016-10-01,628
3479138,0,0,2016-10-01,628
3479336,0,0,2016-10-01,628
3479534,0,0,2016-10-01,628
3479688,0,0,2016-10-01,628
3479732,0,0,2016-10-01,628
3479886,0,0,2016-10-01,628
3479930,0,0,2016-10-01,628
3480172,0,0,2016-10-01,628
3480370,0,0,2016-10-01,628
3481162,0,0,2016-10-01,628
3481360,0,0,2016-10-01,628
3482152,0,0,2016-10-01,628
3482350,0,0,2016-10-01,628
3483098,0,0,2016-10-01,628
3483142,0,0,2016-10-01,628
3483296,0,0,2016-10-01,628
3483340,0,0,2016-10-01,628
3483494,0,0,2016-10-01,628
3483692,0,0,2016-10-01,628
3483890,0,0,2016-10-01,628
3484088,0,0,2016-10-01,628
3484132,0,0,2016-10-01,628
3484286,0,0,2016-10-01,628
3484330,0,0,2016-10-01,628
3484484,0,0,2016-10-01,628
3484682,0,0,2016-10-01,628
3484880,0,0,2016-10-01,628
3485078,0,0,2016-10-01,628
3485122,0,0,2016-10-01,628
3485276,0,0,2016-10-01,628
3485320,0,0,2016-10-01,628
3485474,0,0,2016-10-01,628
3485672,0,0,2016-10-01,628
3485870,0,0,2016-10-01,628
3486068,0,0,2016-10-01,628
3486112,0,0,2016-10-01,628
3486266,0,0,2016-10-01,628
3486310,0,0,2016-10-01,628
3486464,0,0,2016-10-01,628
3486662,0,6,2016-10-01,628
3486860,0,0,2016-10-01,628
3487058,0,0,2016-10-01,628
3487102,0,0,2016-10-01,628
3487256,0,0,2016-10-01,628
3487300,0,0,2016-10-01,628
3487454,0,0,2016-10-01,628
3487652,0,0,2016-10-01,628
3487850,0,0,2016-10-01,628
3488048,0,0,2016-10-01,628
3488246,0,0,2016-10-01,628
3488796,0,0,2016-10-01,628
3488840,0,0,2016-10-01,628
3488994,0,0,2016-10-01,628
3489038,0,0,2016-10-01,628
3489236,0,0,2016-10-01,628
3489434,0,0,2016-10-01,628
3489588,0,0,2016-10-01,628
3489632,0,0,2016-10-01,628
3489786,0,0,2016-10-01,628
3489830,0,0,2016-10-01,628
3489984,0,0,2016-10-01,628
3490072,0,0,2016-10-01,628
3490270,0,0,2016-10-01,628
3491062,0,0,2016-10-01,628
3492250,0,0,2016-10-01,628
3493042,0,0,2016-10-01,628
3493196,0,0,2016-10-01,628
3493240,0,0,2016-10-01,628
3493394,0,0,2016-10-01,628
3493592,0,0,2016-10-01,628
3494032,0,0,2016-10-01,628
3494186,0,0,2016-10-01,628
3494230,0,0,2016-10-01,628
3494384,0,0,2016-10-01,628
3494582,0,0,2016-10-01,628
3494780,0,0,2016-10-01,628
3495022,0,0,2016-10-01,628
3495176,0,0,2016-10-01,628
3495220,0,0,2016-10-01,628
3495374,0,0,2016-10-01,628
3495572,0,0,2016-10-01,628
3495770,0,0,2016-10-01,628
3496012,0,0,2016-10-01,628
3496166,0,0,2016-10-01,628
3496210,0,0,2016-10-01,628
3496364,0,0,2016-10-01,628
3496562,0,0,2016-10-01,628
3496760,0,0,2016-10-01,628
3497002,0,0,2016-10-01,628
3497156,0,0,2016-10-01,628
3497200,0,0,2016-10-01,628
3497354,0,0,2016-10-01,628
3497552,0,0,2016-10-01,628
3497750,0,0,2016-10-01,628
3498146,0,0,2016-10-01,628
3498344,0,0,2016-10-01,628
3498498,0,0,2016-10-01,628
3498542,0,0,2016-10-01,628
3498740,0,0,2016-10-01,628
3498894,0,0,2016-10-01,628
3499334,0,0,2016-10-01,628
3499488,0,0,2016-10-01,628
3499532,0,0,2016-10-01,628
3499686,0,0,2016-10-01,628
3499730,0,0,2016-10-01,628
3500016,0,0,2016-10-01,628
3500214,0,0,2016-10-01,628
3500368,0,0,2016-10-01,628
3500412,0,0,2016-10-01,628
3500566,0,0,2016-10-01,628
3500610,0,0,2016-10-01,628
3500764,0,0,2016-10-01,628
3500962,0,0,2016-10-01,628
3501006,0,0,2016-10-01,628
3501204,0,0,2016-10-01,628
3501402,0,0,2016-10-01,628
3501556,0,0,2016-10-01,628
3501600,0,0,2016-10-01,628
3501952,0,0,2016-10-01,628
3502348,0,0,2016-10-01,628
3502546,0,0,2016-10-01,628
3502898,0,0,2016-10-01,628
3502942,0,0,2016-10-01,628
3503536,0,0,2016-10-01,628
3503734,0,0,2016-10-01,628
3503888,0,0,2016-10-01,628
3503932,0,0,2016-10-01,628
3504328,0,0,2016-10-01,628
3504922,0,0,2016-10-01,628
3505318,0,0,2016-10-01,628
3505516,0,0,2016-10-01,628
3505714,0,0,2016-10-01,628
3505912,0,0,2016-10-01,628
3506308,0,0,2016-10-01,628
3506506,0,0,2016-10-01,628
3506704,0,0,2016-10-01,628
3506858,0,0,2016-10-01,628
3506902,0,0,2016-10-01,628
3507848,0,0,2016-10-01,628
3508838,0,0,2016-10-01,628
3509828,0,0,2016-10-01,628
3510114,0,0,2016-10-01,628
3510268,0,0,2016-10-01,628
3510312,0,0,2016-10-01,628
3510664,0,0,2016-10-01,628
3510862,0,0,2016-10-01,628
3511104,0,0,2016-10-01,628
3511302,0,0,2016-10-01,628
3511456,0,0,2016-10-01,628
3511500,0,0,2016-10-01,628
3511654,0,0,2016-10-01,628
3511852,0,0,2016-10-01,628
3512248,0,0,2016-10-01,628
3512446,0,0,2016-10-01,628
3512644,0,0,2016-10-01,628
3512798,0,0,2016-10-01,628
3512842,0,0,2016-10-01,628
3512996,0,0,2016-10-01,628
3513238,0,0,2016-10-01,628
3513436,0,0,2016-10-01,628
3513634,0,0,2016-10-01,628
3513788,0,0,2016-10-01,628
3513832,0,0,2016-10-01,628
3513986,0,0,2016-10-01,628
3514228,0,0,2016-10-01,628
3514426,0,0,2016-10-01,628
3514624,0,0,2016-10-01,628
3514778,0,0,2016-10-01,628
3514822,0,0,2016-10-01,628
3514976,0,0,2016-10-01,628
3515416,0,0,2016-10-01,628
3515614,0,0,2016-10-01,628
3515768,0,0,2016-10-01,628
3515812,0,0,2016-10-01,628
3515966,0,0,2016-10-01,628
3516208,0,0,2016-10-01,628
3516406,0,0,2016-10-01,628
3516604,0,0,2016-10-01,628
3516758,0,0,2016-10-01,628
3516802,0,0,2016-10-01,628
3516956,0,0,2016-10-01,628
3517748,0,0,2016-10-01,628
3517946,0,0,2016-10-01,628
3518936,0,0,2016-10-01,628
3519728,0,0,2016-10-01,628
3519926,0,0,2016-10-01,628
3520014,0,0,2016-10-01,628
3520168,0,0,2016-10-01,628
3520212,0,0,2016-10-01,628
3520366,0,0,2016-10-01,628
3520410,0,0,2016-10-01,628
3520564,0,0,2016-10-01,628
3520762,0,0,2016-10-01,628
3520960,0,0,2016-10-01,628
3521004,0,0,2016-10-01,628
3521158,0,0,2016-10-01,628
3521202,0,0,2016-10-01,628
3521356,0,0,2016-10-01,628
3521400,0,0,2016-10-01,628
3521554,0,0,2016-10-01,628
3521752,0,0,2016-10-01,628
3521950,0,0,2016-10-01,628
3522148,0,0,2016-10-01,628
3522346,0,0,2016-10-01,628
3522544,0,0,2016-10-01,628
3522698,0,0,2016-10-01,628
3522742,0,0,2016-10-01,628
3522896,0,0,2016-10-01,628
3522940,0,0,2016-10-01,628
3523534,0,0,2016-10-01,628
3523688,0,0,2016-10-01,628
3523732,0,0,2016-10-01,628
3523930,0,0,2016-10-01,628
3524128,0,0,2016-10-01,628
3524326,0,0,2016-10-01,628
3524524,0,0,2016-10-01,628
3524678,0,0,2016-10-01,628
3524722,0,0,2016-10-01,628
3524876,0,0,2016-10-01,628
3524920,0,0,2016-10-01,628
3525118,0,0,2016-10-01,628
3525316,0,0,2016-10-01,628
3525514,0,0,2016-10-01,628
3525668,0,0,2016-10-01,628
3525712,0,0,2016-10-01,628
3525866,0,0,2016-10-01,628
3526108,0,0,2016-10-01,628
3526306,0,0,2016-10-01,628
3526504,0,0,2016-10-01,628
3526658,0,0,2016-10-01,628
3526702,0,0,2016-10-01,628
3526856,0,0,2016-10-01,628
3526900,0,0,2016-10-01,628
3527648,0,0,2016-10-01,628
3527846,0,0,2016-10-01,628
3528638,0,0,2016-10-01,628
3528836,0,0,2016-10-01,628
3529628,0,0,2016-10-01,628
3529826,0,0,2016-10-01,628
3530112,0,0,2016-10-01,628
3530266,0,0,2016-10-01,628
3530310,0,0,2016-10-01,628
3530464,0,0,2016-10-01,628
3530662,0,0,2016-10-01,628
3530860,0,0,2016-10-01,628
3531058,0,0,2016-10-01,628
3531102,0,0,2016-10-01,628
3531256,0,0,2016-10-01,628
3531454,0,0,2016-10-01,628
3531850,0,0,2016-10-01,628
3532048,0,0,2016-10-01,628
3532246,0,0,2016-10-01,628
3532598,0,0,2016-10-01,628
3532642,0,0,2016-10-01,628
3532796,0,0,2016-10-01,628
3532840,0,0,2016-10-01,628
3533038,0,0,2016-10-01,628
3533236,0,0,2016-10-01,628
3533588,0,0,2016-10-01,628
3533632,0,0,2016-10-01,628
3533786,0,0,2016-10-01,628
3533830,0,0,2016-10-01,628
3533984,0,0,2016-10-01,628
3534028,0,0,2016-10-01,628
3534226,0,0,2016-10-01,628
3534424,0,0,2016-10-01,628
3534578,0,0,2016-10-01,628
3534622,0,0,2016-10-01,628
3534776,0,0,2016-10-01,628
3534820,0,0,2016-10-01,628
3534974,0,0,2016-10-01,628
3535018,0,0,2016-10-01,628
3535216,0,0,2016-10-01,628
3535414,0,0,2016-10-01,628
3535568,0,0,2016-10-01,628
3535612,0,0,2016-10-01,628
3535766,0,0,2016-10-01,628
3535810,0,0,2016-10-01,628
3535964,0,0,2016-10-01,628
3536008,0,0,2016-10-01,628
3536206,0,0,2016-10-01,628
3536404,0,0,2016-10-01,628
3536558,0,0,2016-10-01,628
3536602,0,0,2016-10-01,628
3536756,0,0,2016-10-01,628
3536800,0,0,2016-10-01,628
3536954,0,0,2016-10-01,628
3537746,0,0,2016-10-01,628
3537944,0,0,2016-10-01,628
3538934,0,0,2016-10-01,628
3539528,0,0,2016-10-01,628
3539726,0,0,2016-10-01,628
3539924,0,0,2016-10-01,628
3540166,0,0,2016-10-01,628
3540210,0,0,2016-10-01,628
3540562,0,0,2016-10-01,628
3540760,0,0,2016-10-01,628
3541156,0,0,2016-10-01,628
3541200,0,0,2016-10-01,628
3541354,0,0,2016-10-01,628
3541552,0,0,2016-10-01,628
3541750,0,0,2016-10-01,628
3542146,0,0,2016-10-01,628
3542542,0,0,2016-10-01,628
3542740,0,0,2016-10-01,628
3542894,0,0,2016-10-01,628
3543136,0,0,2016-10-01,628
3543334,0,0,2016-10-01,628
3543686,0,0,2016-10-01,628
3543730,0,0,2016-10-01,628
3543884,0,0,2016-10-01,628
3544126,0,0,2016-10-01,628
3544478,0,0,2016-10-01,628
3544522,0,0,2016-10-01,628
3544676,0,0,2016-10-01,628
3544720,0,0,2016-10-01,628
3544874,0,0,2016-10-01,628
3545116,0,0,2016-10-01,628
3545314,0,0,2016-10-01,628
3545468,0,0,2016-10-01,628
3545512,0,0,2016-10-01,628
3545666,0,0,2016-10-01,628
3545710,0,0,2016-10-01,628
3545864,0,0,2016-10-01,628
3546458,0,0,2016-10-01,628
3546854,0,0,2016-10-01,628
3547448,0,0,2016-10-01,628
3547646,0,0,2016-10-01,628
3547844,0,0,2016-10-01,628
3547998,0,0,2016-10-01,628
3548438,0,0,2016-10-01,628
3548834,0,0,2016-10-01,628
3548988,0,0,2016-10-01,628
3549428,0,0,2016-10-01,628
3549626,0,0,2016-10-01,628
3549824,0,0,2016-10-01,628
3549978,0,0,2016-10-01,628
3550110,0,0,2016-10-01,628
3550264,0,0,2016-10-01,628
3550462,0,0,2016-10-01,628
3550660,0,0,2016-10-01,628
3551100,0,0,2016-10-01,628
3551254,0,0,2016-10-01,628
3551452,0,0,2016-10-01,628
3551650,0,0,2016-10-01,628
3552046,0,0,2016-10-01,628
3552244,0,0,2016-10-01,628
3552398,0,0,2016-10-01,628
3552442,0,0,2016-10-01,628
3552596,0,0,2016-10-01,628
3552640,0,0,2016-10-01,628
3552794,0,0,2016-10-01,628
3552992,0,0,2016-10-01,628
3553036,0,0,2016-10-01,628
3553234,0,0,2016-10-01,628
3553388,0,0,2016-10-01,628
3553432,0,0,2016-10-01,628
3553586,0,0,2016-10-01,628
3553630,0,0,2016-10-01,628
3553784,0,0,2016-10-01,628
3553982,0,0,2016-10-01,628
3554026,0,0,2016-10-01,628
3554224,0,0,2016-10-01,628
3554378,0,0,2016-10-01,628
3554422,0,0,2016-10-01,628
3554576,0,0,2016-10-01,628
3554620,0,0,2016-10-01,628
3554774,0,0,2016-10-01,628
3554972,0,0,2016-10-01,628
3555016,0,0,2016-10-01,628
3555214,0,0,2016-10-01,628
3555368,0,0,2016-10-01,628
3555412,0,0,2016-10-01,628
3555566,0,0,2016-10-01,628
3555610,0,0,2016-10-01,628
3555764,0,0,2016-10-01,628
3555962,0,0,2016-10-01,628
3556006,0,0,2016-10-01,628
3556204,0,0,2016-10-01,628
3556402,0,0,2016-10-01,628
3556556,0,0,2016-10-01,628
3556600,0,0,2016-10-01,628
3556754,0,0,2016-10-01,628
3556952,0,0,2016-10-01,628
3557348,0,0,2016-10-01,628
3557546,0,0,2016-10-01,628
3557744,0,0,2016-10-01,628
3557898,0,0,2016-10-01,628
3557942,0,0,2016-10-01,628
3558338,0,0,2016-10-01,628
3558536,0,0,2016-10-01,628
3558734,0,0,2016-10-01,628
3558888,0,0,2016-10-01,628
3558932,0,0,2016-10-01,628
3559328,0,0,2016-10-01,628
3559526,0,0,2016-10-01,628
3559724,0,0,2016-10-01,628
3559878,0,0,2016-10-01,628
3559922,0,0,2016-10-01,628
3560010,0,0,2016-10-01,628
3560164,0,0,2016-10-01,628
3560362,0,0,2016-10-01,628
3560560,0,0,2016-10-01,628
3561000,0,0,2016-10-01,628
3561154,0,0,2016-10-01,628
3561352,0,0,2016-10-01,628
3561550,0,0,2016-10-01,628
3562144,0,0,2016-10-01,628
3562298,0,0,2016-10-01,628
3562342,0,0,2016-10-01,628
3562496,0,0,2016-10-01,628
3562540,0,0,2016-10-01,628
3562892,0,0,2016-10-01,628
3563134,0,0,2016-10-01,628
3563486,0,0,2016-10-01,628
3563882,0,0,2016-10-01,628
3564124,0,0,2016-10-01,628
3564278,0,0,2016-10-01,628
3564322,0,0,2016-10-01,628
3564476,0,0,2016-10-01,628
3564520,0,0,2016-10-01,628
3564674,0,0,2016-10-01,628
3564872,0,0,2016-10-01,628
3565114,0,0,2016-10-01,628
3565268,0,0,2016-10-01,628
3565312,0,0,2016-10-01,628
3565466,0,0,2016-10-01,628
3565510,0,0,2016-10-01,628
3565664,0,0,2016-10-01,628
3565862,0,0,2016-10-01,628
3566104,0,0,2016-10-01,628
3566302,0,0,2016-10-01,628
3566456,0,0,2016-10-01,628
3566500,0,0,2016-10-01,628
3566654,0,0,2016-10-01,628
3566852,0,0,2016-10-01,628
3567248,0,0,2016-10-01,628
3567446,0,0,2016-10-01,628
3567798,0,0,2016-10-01,628
3567842,0,0,2016-10-01,628
3567996,0,0,2016-10-01,628
3568238,0,0,2016-10-01,628
3568436,0,0,2016-10-01,628
3568634,0,0,2016-10-01,628
3568788,0,0,2016-10-01,628
3568832,0,0,2016-10-01,628
3568986,0,0,2016-10-01,628
3569228,0,0,2016-10-01,628
3569426,0,0,2016-10-01,628
3569624,0,0,2016-10-01,628
3569778,0,0,2016-10-01,628
3569822,0,0,2016-10-01,628
3569976,0,0,2016-10-01,628
3570064,0,0,2016-10-01,628
3570262,0,0,2016-10-01,628
3570460,0,0,2016-10-01,628
3571054,0,0,2016-10-01,628
3571252,0,0,2016-10-01,628
3571450,0,0,2016-10-01,628
3572044,0,0,2016-10-01,628
3572198,0,0,2016-10-01,628
3572242,0,0,2016-10-01,628
3572396,0,0,2016-10-01,628
3572440,0,0,2016-10-01,628
3572594,0,0,2016-10-01,628
3572792,0,0,2016-10-01,628
3572990,0,0,2016-10-01,628
3573034,0,0,2016-10-01,628
3573188,0,0,2016-10-01,628
3573232,0,0,2016-10-01,628
3573386,0,0,2016-10-01,628
3573430,0,0,2016-10-01,628
3573584,0,0,2016-10-01,628
3573782,0,0,2016-10-01,628
3573980,0,0,2016-10-01,628
3574024,0,0,2016-10-01,628
3574178,0,0,2016-10-01,628
3574222,0,0,2016-10-01,628
3574376,0,0,2016-10-01,628
3574420,0,0,2016-10-01,628
3574574,0,0,2016-10-01,628
3574772,0,0,2016-10-01,628
3574970,0,0,2016-10-01,628
3575014,0,0,2016-10-01,628
3575168,0,0,2016-10-01,628
3575212,0,0,2016-10-01,628
3575366,0,0,2016-10-01,628
3575410,0,0,2016-10-01,628
3575564,0,0,2016-10-01,628
3575762,0,0,2016-10-01,628
3575960,0,0,2016-10-01,628
3576004,0,0,2016-10-01,628
3576158,0,0,2016-10-01,628
3576202,0,0,2016-10-01,628
3576356,0,0,2016-10-01,628
3576400,0,0,2016-10-01,628
3576554,0,0,2016-10-01,628
3576752,0,0,2016-10-01,628
3576950,0,0,2016-10-01,628
3577148,0,0,2016-10-01,628
